Page,Date,Title,Link 
https://www.unair.ac.id/category/berita/page/88/,24/06/2022,UNAIR Terima Usulan Draft Kebijakan PPKS dari BEM FH UNAIR,https://www.unair.ac.id/unair-terima-usulan-draft-kebijakan-ppks-dari-bem-fh-unair/
https://www.unair.ac.id/category/berita/page/88/,24/06/2022,"Kemunculan Omicron BA.4 dan BA.5, Epidemiolog UNAIR: Prokes Masih Jadi Kunci",https://www.unair.ac.id/kemunculan-omicron-ba-4-dan-ba-5-epidemiolog-unair-prokes-masih-jadi-kunci/
https://www.unair.ac.id/category/berita/page/89/,24/06/2022,"Bikin Bangga, Mahasiswa UNAIR Raih Juara 2 Accounting Competition Tingkat Nasional",https://www.unair.ac.id/bikin-bangga-mahasiswa-unair-raih-juara-2-accounting-competition-tingkat-nasional/
https://www.unair.ac.id/category/berita/page/89/,24/06/2022,Kolaborasi Mahasiswa MM UNAIR – PJB UP Brantas dan PJB Services Bangun Awareness Terhadap Hasil Pertanian,https://www.unair.ac.id/kolaborasi-mahasiswa-mm-unair-pjb-up-brantas-dan-pjb-services-bangun-awareness-terhadap-hasil-pertanian/
https://www.unair.ac.id/category/berita/page/89/,24/06/2022,"Mengenal LinkedIn, Platform Jaringan Profesional dan Pengembangan Karir No.1",https://www.unair.ac.id/mengenal-linkedin-platform-jaringan-profesional-dan-pengembangan-karir-no-1/
https://www.unair.ac.id/category/berita/page/89/,24/06/2022,Bupati Gresik: Lulusan Vokasi Harus Menciptakan Peluang Baru,https://www.unair.ac.id/bupati-gresik-lulusan-vokasi-harus-menciptakan-peluang-baru/
https://www.unair.ac.id/category/berita/page/89/,24/06/2022,Fakultas Vokasi UNAIR Gelar Dies Natalis ke-8,https://www.unair.ac.id/fakultas-vokasi-unair-gelar-dies-natalis-ke-8/
https://www.unair.ac.id/category/berita/page/89/,24/06/2022,Bupati Mojokerto Tekankan Kolaborasi pada Mahasiswa Vokasi UNAIR,https://www.unair.ac.id/bupati-mojokerto-tekankan-kolaborasi-pada-mahasiswa-vokasi-unair/
https://www.unair.ac.id/category/berita/page/89/,23/06/2022,"SBMPTN 2022, UNAIR Terima 1.925 Mahasiswa Baru",https://www.unair.ac.id/sbmptn-2022-unair-terima-1-925-mahasiswa-baru/
https://www.unair.ac.id/category/berita/page/89/,23/06/2022,"Jaga Pola Tidur Berkualitas, Hindari Obat Tidur",https://www.unair.ac.id/terapkan-perilaku-sleep-hygine/
https://www.unair.ac.id/category/berita/page/89/,23/06/2022,Pariwisata di Bintan Harus Mulai Optimalkan Pemanfaatan Energi Baru Terbarukan,https://www.unair.ac.id/pariwisata-di-bintan-harus-mulai-optimalkan-pemanfaatan-energi-baru-terbarukan/
https://www.unair.ac.id/category/berita/page/89/,23/06/2022,Begadang Bisa Picu Berbagai Penyakit Hingga Kematian,https://www.unair.ac.id/begadang-bisa-picu-berbagai-penyakit-hingga-kematian/
https://www.unair.ac.id/category/berita/page/89/,23/06/2022,UNAIR Teken MoU dengan Pemkab Bintan Kembangkan Bintan Lebih Maju,https://www.unair.ac.id/unair-teken-mou-dengan-pemkab-bintan-kembangkan-bintan-lebih-maju/
https://www.unair.ac.id/category/berita/page/89/,23/06/2022,Kolaborasi FTMM UNAIR dan UMRAH Optimalkan EBT di Pulau Bintan,https://www.unair.ac.id/kolaborasi-ftmm-unair-dan-umrah-optimalkan-ebt-di-pulau-bintan/
https://www.unair.ac.id/category/berita/page/90/,23/06/2022,"Menerka Capres Pilihan Parpol, Begini Tanggapan Pakar Politik UNAIR",https://www.unair.ac.id/menerka-capres-pilihan-parpol-begini-tanggapan-pakar-politik-unair/
https://www.unair.ac.id/category/berita/page/90/,23/06/2022,"Gandeng Peneliti Luar Negeri, HIMANIS UNAIR Bahas Pengaruh Kinetika Fermentasi terhadap Metabolisme Tubuh",https://www.unair.ac.id/gandeng-peneliti-luar-negeri-himanis-unair-bahas-pengaruh-kinetika-fermentasi-terhadap-metabolisme-tubuh/
https://www.unair.ac.id/category/berita/page/90/,23/06/2022,UNAIR Kerahkan Tim ke Blora Bantu Tangani Wabah PMK,https://www.unair.ac.id/unair-kerahkan-tim-ke-blora-bantu-tangani-wabah-pmk/
https://www.unair.ac.id/category/berita/page/90/,23/06/2022,SIKIA UNAIR Kerja Sama Penelitian dan Pengembangan Warung Sehat di Banyuwangi,https://www.unair.ac.id/sikia-unair-kerja-sama-penelitian-dan-pengembangan-warung-sehat-di-banyuwangi/
https://www.unair.ac.id/category/berita/page/90/,23/06/2022,Direktur CLeP FH UNAIR: Aktivitas Pertambangan di Blok Wabu Akan Semakin Meminggirkan Hak Masyarakat Adat,https://www.unair.ac.id/direktur-clep-fh-unair-aktivitas-pertambangan-di-blok-wabu-akan-semakin-meminggirkan-hak-masyarakat-adat/
https://www.unair.ac.id/category/berita/page/90/,23/06/2022,Kiat Jitu Buat CV Agar Menarik dalam Proses Rekrutmen,https://www.unair.ac.id/kiat-jitu-buat-cv-agar-menarik-dalam-proses-rekrutmen/
https://www.unair.ac.id/category/berita/page/90/,22/06/2022,Ketua SDGs Center UNAIR Jadi Pembicara AICIEB,https://www.unair.ac.id/ketua-sdgs-center-unair-jadi-pembicara-aicieb/
https://www.unair.ac.id/category/berita/page/90/,22/06/2022,Kandidat BPK RI Kenalkan Dunia Kerja Menjadi Auditor Sektor Publik,https://www.unair.ac.id/kandidat-bpk-ri-kenalkan-dunia-kerja-menjadi-auditor-sektor-publik/
https://www.unair.ac.id/category/berita/page/90/,22/06/2022,Inovasi FTMM Pertahankan Kualitas Pengeringan Hasil Tangkapan Nelayan,https://www.unair.ac.id/inovasi-ftmm-pertahankan-kualitas-pengeringan-hasil-tangkapan-nelayan/
https://www.unair.ac.id/category/berita/page/90/,22/06/2022,Dosen Ilmu Sejarah: Colonial Governance Gagal Terapkan Politik Lingkungan di Surabaya,https://www.unair.ac.id/dosen-ilmu-sejarah-colonial-governance-gagal-terapkan-politik-lingkungan-di-surabaya/
https://www.unair.ac.id/category/berita/page/90/,22/06/2022,Pahami Beberapa Strategi dalam Memilih Lowongan Pekerjaan Secara Tepat,https://www.unair.ac.id/pahami-beberapa-strategi-dalam-memilih-lowongan-pekerjaan-secara-tepat/
https://www.unair.ac.id/category/berita/page/90/,22/06/2022,"FTMM Hibahkan Alat Optimalkan Hasil Laut di Desa Pengudang, Bintan",https://www.unair.ac.id/ftmm-hibahkan-alat-optimalkan-hasil-laut-di-desa-pengudang-bintan/
https://www.unair.ac.id/category/berita/page/91/,22/06/2022,Pakar UNAIR Paparkan Efek Wabah PMK Terhadap Harga Sapi Menjelang Iduladha,https://www.unair.ac.id/pakar-unair-paparkan-efek-wabah-pmk-terhadap-harga-sapi-menjelang-iduladha/
https://www.unair.ac.id/category/berita/page/91/,22/06/2022,"Beli BBM Bersubsidi Pakai Aplikasi, Pakar UNAIR: Ini Adalah Sebuah Keniscayaan",https://www.unair.ac.id/beli-bbm-bersubsidi-pakai-aplikasi-pakar-unair-ini-adalah-sebuah-keniscayaan/
https://www.unair.ac.id/category/berita/page/91/,22/06/2022,Regulasi Jadi Landasan Penting bagi Pertumbuhan Ekonomi Digital di Indonesia,https://www.unair.ac.id/regulasi-jadi-landasan-penting-bagi-pertumbuhan-ekonomi-digital-di-indonesia/
https://www.unair.ac.id/category/berita/page/91/,22/06/2022,Gubes Ilmu Politik UNAIR: Presidential Threshold Tidak Relevan Dipertahankan Pasca Pemilu Serentak,https://www.unair.ac.id/gubes-ilmu-politik-unair-presidential-threshold-tidak-relevan-dipertahankan-pasca-pemilu-serentak/
https://www.unair.ac.id/category/berita/page/91/,21/06/2022,UGM Adakan Benchmarking Sistem Pengelolaan Data ke UNAIR,https://www.unair.ac.id/ugm-adakan-benchmarking-sistem-pengelolaan-data-ke-unair/
https://www.unair.ac.id/category/berita/page/91/,21/06/2022,Dosen Psikologi UNAIR Paparkan Penyebab Perilaku dan Cara Menangani Bullying pada Remaja,https://www.unair.ac.id/dosen-psikologi-unair-paparkan-penyebab-perilaku-dan-cara-menangani-bullying-pada-remaja/
https://www.unair.ac.id/category/berita/page/91/,21/06/2022,Relawan Mahasiswa Berkebutuhan Khusus UNAIR : Dedikasi Sepenuh Hati,https://www.unair.ac.id/relawan-mahasiswa-berkebutuhan-khusus-unair-dedikasi-sepenuh-hati/
https://www.unair.ac.id/category/berita/page/91/,21/06/2022,UNAIR Rekrut Pendamping Mahasiswa Wujudkan Kampus Ramah Disabilitas,https://www.unair.ac.id/unair-rekrut-pendamping-mahasiswa-wujudkan-kampus-ramah-disabilitas/
https://www.unair.ac.id/category/berita/page/91/,21/06/2022,"UNAIR Bakal Luncurkan e-KTM, Ini Beberapa Kemudahannya!",https://www.unair.ac.id/unair-luncurkan-e-ktm-ini-beberapa-kemudahannya/
https://www.unair.ac.id/category/berita/page/91/,20/06/2022,HMA SIKIA Gelar Kelas Kelas Bahasa Inggris dan Tes TOEFL Gratis,https://www.unair.ac.id/hma-sikia-gelar-kelas-kelas-bahasa-inggris-dan-tes-toefl-gratis/
https://www.unair.ac.id/category/berita/page/91/,20/06/2022,"Beri Kuliah Umum di UNAIR, Menteri BUMN Erick Thohir Ingatkan Pentingnya Akhlak",https://www.unair.ac.id/beri-kuliah-umum-di-unair-menteri-bumn-erick-thohir-ingatkan-pentingnya-akhlak/
https://www.unair.ac.id/category/berita/page/91/,20/06/2022,BEM KM SIKIA UNAIR Lolos Pendanaan Kemendikbud Ristek,https://www.unair.ac.id/bem-km-sikia-unair-lolos-pendanaan-kemendikbud-ristek/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,"Tingkatkan Kepedulian, Hima Radiologi UNAIR Adakan Donor Darah",https://www.unair.ac.id/tingkatkan-kepedulian-hima-radiologi-unair-adakan-donor-darah/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,14 Persen Pengangguran Indonesia Lulusan Diploma dan Sarjana. Mengapa?,https://www.unair.ac.id/14-persen-pengangguran-indonesia-lulusan-diploma-dan-sarjana-mengapa/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,Inkubasi Penetasan Telur Penyu oleh Dosen FKH SIKIA UNAIR,https://www.unair.ac.id/inkubasi-penetasan-telur-penyu-oleh-dosen-fkh-sikia-unair/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,Mahasiswa UNAIR Berikan Penyuluhan Hipertensi dengan Teknik Akupresur dan Ramuan Herbal Tradisional,https://www.unair.ac.id/mahasiswa-unair-berikan-penyuluhan-hipertensi-dengan-teknik-akupresur-dan-ramuan-herbal-tradisional/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,"Webinar BEM UNAIR, Vina Muliana Bagikan Kiat-kiat Melakukan Wawancara Kerja",https://www.unair.ac.id/webinar-bem-unair-vina-muliana-bagikan-kiat-kiat-melakukan-wawancara-kerja/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,Ruang Aspirasi AUBMO SIKIA UNAIR Banyuwangi Bahas Tuntas Isu KIP-K 2021,https://www.unair.ac.id/ruang-aspirasi-aubmo-sikia-unair-banyuwangi-bahas-tuntas-isu-kip-k-2021/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,Tips Bangun Personal Branding di Media Sosial,https://www.unair.ac.id/tips-bangun-personal-branding-di-media-sosial/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,SIKIA Banyuwangi Lepasliarkan 42 Tukik di Pantai Cemara,https://www.unair.ac.id/sikia-banyuwangi-lepasliarkan-42-tukik-di-pantai-cemara/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,Dosen UNAIR Teliti Peran Dukungan Keluarga terhadap Kepatuhan Terapi  Obat Pada Pasien Diabetes Mellitus,https://www.unair.ac.id/dosen-unair-teliti-peran-dukungan-keluarga-terhadap-kepatuhan-terapi-obat-pada-pasien-diabetes-mellitus/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,HIMAKUA SIKIA Banyuwangi UNAIR Berikan Tutor Gratis Sukses Tes ELPT,https://www.unair.ac.id/himakua-sikia-banyuwangi-unair-berikan-tutor-gratis-sukses-tes-elpt/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,"Perdana, SIKIA Banyuwangi Sumpah Calon Sarjana Kesehatan Masyarakat Secara Hybrid",https://www.unair.ac.id/perdana-sikia-banyuwangi-sumpah-calon-sarjana-kesehatan-masyarakat-secara-hybrid/
https://www.unair.ac.id/category/berita/page/92/,20/06/2022,Program Pengmas hingga Inovasi SIKIA Hadir di Banyuwangi Youth Festival ,https://www.unair.ac.id/program-pengmas-hingga-inovasi-sikia-hadir-di-banyuwangi-youth-festival/
https://www.unair.ac.id/category/berita/page/93/,20/06/2022,Prof Bagong Jelaskan Subkultur Anak Berkaitan dengan Aksi Hadang Truk,https://www.unair.ac.id/prof-bagong-jelaskan-subkultur-anak-berkaitan-dengan-aksi-hadang-truk/
https://www.unair.ac.id/category/berita/page/93/,20/06/2022,"Prioritaskan Hilirisasi Batubara sebagai EBT, Ketua Pusat Studi EBT FH UNAIR Berikan Catatan Kritis pada Pemerintah",https://www.unair.ac.id/prioritaskan-hilirisasi-batubara-sebagai-ebt-ketua-pusat-studi-ebt-fh-unair-berikan-catatan-kritis-pada-pemerintah/
https://www.unair.ac.id/category/berita/page/93/,20/06/2022,"Gagas Wisata Grojogan Londo, Tim UNAIR Masuk 3 Besar Lomba Inovasi dan Pemberdayaan Desa Nasional",https://www.unair.ac.id/gagas-wisata-grojogan-londo-tim-unair-masuk-3-besar-lomba-inovasi-dan-pemberdayaan-desa-nasional/
https://www.unair.ac.id/category/berita/page/93/,20/06/2022,Kick-Off SDGs Center Universitas Airlangga 2022,https://www.unair.ac.id/kick-off-sdgs-center-universitas-airlangga-2022/
https://www.unair.ac.id/category/berita/page/93/,20/06/2022,AGE Umumkan Pemenang Airlangga Design Competition 2022,https://www.unair.ac.id/age-umumkan-pemenang-airlangga-design-competition-2022/
https://www.unair.ac.id/category/berita/page/93/,20/06/2022,"Startup Lakukan PHK Massal, Ini Kata Pakar Hukum Ketenagakerjaan UNAIR",https://www.unair.ac.id/startup-lakukan-phk-massal-ini-kata-pakar-hukum-ketenagakerjaan-unair/
https://www.unair.ac.id/category/berita/page/93/,20/06/2022,Mahasiswa UNAIR Raih Silver Medal di International Invention Competition For Young Moslem Scientist (IICYMS) 2022,https://www.unair.ac.id/mahasiswa-unair-raih-silver-medal-di-international-invention-competition-for-young-moslem-scientist-iicyms-2022/
https://www.unair.ac.id/category/berita/page/93/,19/06/2022,Pakar Hukum: 7 Batasan Pelaksanaan Hukuman Mati di MYMA Discussion 2022,https://www.unair.ac.id/pakar-hukum-7-batasan-pelaksanaan-hukuman-mati-di-myma-discussion-2022/
https://www.unair.ac.id/category/berita/page/93/,19/06/2022,Mahasiswa Prodi Matematika UNAIR Raih Juara 2 Sociopreneur PLN,https://www.unair.ac.id/mahasiswa-prodi-matematika-unair-raih-juara-2-sociopreneur-pln/
https://www.unair.ac.id/category/berita/page/93/,19/06/2022,Mengenal Bedak Dingin sebagai Perawatan Kecantikan Secara Tradisional Melalui Webinar REFORDU,https://www.unair.ac.id/mengenal-bedak-dingin-sebagai-perawatan-kecantikan-secara-tradisional-melalui-webinar-refordu/
https://www.unair.ac.id/category/berita/page/93/,19/06/2022,UNAIR Menjadi Tuan Rumah Musyawarah Forum Wakil Rektor se-Indonesia,https://www.unair.ac.id/unair-menjadi-tuan-rumah-musyawarah-forum-wakil-rektor-se-indonesia/
https://www.unair.ac.id/category/berita/page/93/,19/06/2022,Webinar REFORDU Ulas Racikan Lulur Temu Giring sebagai Perawatan Kulit Herbal Alami,https://www.unair.ac.id/webinar-refordu-ulas-racikan-lulur-temu-giring-sebagai-perawatan-kulit-herbal-alami/
https://www.unair.ac.id/category/berita/page/94/,19/06/2022,Erick Thohir Ajak Generasi Muda Siap Hadapi Ekonomi Digital di Indonesia,https://www.unair.ac.id/erick-thohir-ajak-generasi-muda-siap-hadapi-ekonomi-digital-di-indonesia/
https://www.unair.ac.id/category/berita/page/94/,19/06/2022,CEO Wakaftani Paparkan Dua Risiko Lembaga Filantropi di Era Digital,https://www.unair.ac.id/ceo-wakaftani-paparkan-dua-risiko-lembaga-filantropi-di-era-digital/
https://www.unair.ac.id/category/berita/page/94/,19/06/2022,"Resmi, Warek IDI UNAIR Pimpin Forum Wakil Rektor Bidang Kerja Sama",https://www.unair.ac.id/resmi-warek-idi-unair-pimpin-forum-wakil-rektor-bidang-kerja-sama/
https://www.unair.ac.id/category/berita/page/94/,19/06/2022,"Wujudkan Kebermanfaatan, BEM FEB UNAIR Gelar Aksi Sosial Donor Darah",https://www.unair.ac.id/wujudkan-kebermanfaatan-bem-feb-unair-gelar-aksi-sosial-donor-darah/
https://www.unair.ac.id/category/berita/page/94/,19/06/2022,Cegah Pernikahan Dini Fakultas Keperawatan UNAIR Gelar Comdev Pulau Kangean,https://www.unair.ac.id/cegah-pernikahan-dini-fakultas-keperawatan-unair-gelar-comdev-pulau-kangean/
https://www.unair.ac.id/category/berita/page/94/,18/06/2022,Lebih Dekat dengan Cerita Simulasi Perserikatan Bangsa-Bangsa (PBB),https://www.unair.ac.id/lebih-dekat-dengan-cerita-simulasi-perserikatan-bangsa-bangsa-pbb/
https://www.unair.ac.id/category/berita/page/94/,18/06/2022,Pahami Seluk Beluk Konferensi MUN Dalam Webinar EDSA,https://www.unair.ac.id/pahami-seluk-beluk-konferensi-mun-dalam-webinar-edsa/
https://www.unair.ac.id/category/berita/page/94/,17/06/2022,"UNAIR Berangkatkan Tim Lakukan Pengmas di Pulau Bintan, Kepulauan Riau",https://www.unair.ac.id/unair-berangkatkan-tim-lakukan-pengmas-di-pulau-bintan-kepulauan-riau/
https://www.unair.ac.id/category/berita/page/94/,17/06/2022,"Implementasi Green Campus, UNAIR Terima Sepuluh Unit Water Purifier dari PT Coway Internasional Indonesia",https://www.unair.ac.id/implementasi-green-campus-unair-terima-sepuluh-unit-water-purifier-dari-pt-coway-internasional-indonesia/
https://www.unair.ac.id/category/berita/page/94/,17/06/2022,Komitmen UNAIR – NCKU Dukung Kolaborasi Peran Universitas dan Industri,https://www.unair.ac.id/komitmen-unair-ncku-dukung-kolaborasi-peran-universitas-dan-industri/
https://www.unair.ac.id/category/berita/page/94/,17/06/2022,Alumni Bersama DPKKA UNAIR Bakal Perluas Karir Alumni ke Luar Negeri,https://www.unair.ac.id/alumni-bersama-dpkka-unair-bakal-perluas-karir-alumni-ke-luar-negeri/
https://www.unair.ac.id/category/berita/page/94/,17/06/2022,Mahasiswa Fakultas Farmasi UNAIR Garap Pameran Poster guna Selesaikan Tugas Akhir,https://www.unair.ac.id/mahasiswa-fakultas-farmasi-unair-garap-pameran-poster-guna-selesaikan-tugas-akhir/
https://www.unair.ac.id/category/berita/page/95/,17/06/2022,"BHAGALEN, Produk Injeksi Bagi Penderita Osteoporosis Luncuran Tim Dosen Farmasi UNAIR",https://www.unair.ac.id/bhagalen-produk-injeksi-bagi-penderita-osteoporosis-luncuran-tim-dosen-farmasi-unair/
https://www.unair.ac.id/category/berita/page/95/,17/06/2022,"PDB EXPO 2022, Rektor Tekankan Urgensi Kolaborasi dan Inovasi",https://www.unair.ac.id/pdb-expo-2022-rektor-tekankan-urgensi-kolaborasi-dan-inovasi/
https://www.unair.ac.id/category/berita/page/95/,17/06/2022,SDGs Center UNAIR Dukung Pelaksanaan SDGs di Jawa Timur,https://www.unair.ac.id/sdgs-center-unair-dukung-pelaksanaan-sdgs-di-jawa-timur/
https://www.unair.ac.id/category/berita/page/95/,17/06/2022,Expo PDB SIKIA Hadirkan Beragam Produk Kewirausahaan,https://www.unair.ac.id/expo-pdb-sikia-hadirkan-beragam-produk-kewirausahaan/
https://www.unair.ac.id/category/berita/page/95/,17/06/2022,6 Langkah Strategis Membangun Komunikasi Pemasaran Perpustakaan,https://www.unair.ac.id/6-langkah-strategis-membangun-komunikasi-pemasaran-perpustakaan/
https://www.unair.ac.id/category/berita/page/95/,17/06/2022,"Gandeng Maastricht University, Pascasarjana UNAIR Hadirkan Summer School di Bali",https://www.unair.ac.id/gandeng-maastricht-university-pascasarjana-unair-hadirkan-summer-school-di-bali/
https://www.unair.ac.id/category/berita/page/95/,17/06/2022,"Bahasa Inggris Kuasai Pemilihan Puteri Indonesia 2022, Begini Tanggapan Dosen UNAIR",https://www.unair.ac.id/bahasa-inggris-kuasai-pemilihan-puteri-indonesia-2022-begini-tanggapan-dosen-unair/
https://www.unair.ac.id/category/berita/page/95/,17/06/2022,Tumbuhkan Jiwa Kewirausahaan Melalui Seminar Phentusias,https://www.unair.ac.id/tumbuhkan-jiwa-kewirausahaan-melalui-seminar-phentusias/
https://www.unair.ac.id/category/berita/page/95/,17/06/2022,FH UNAIR Jadi Institusi Terbaik di Indonesia Versi Scimago Institutions Rankings 2022,https://www.unair.ac.id/fh-unair-jadi-institusi-terbaik-di-indonesia-versi-scimago-institutions-rankings-2022/
https://www.unair.ac.id/category/berita/page/95/,16/06/2022,Koko Srimulyo : Perpustakaan Harus Beradaptasi dengan Era Digital,https://www.unair.ac.id/koko-srimulyo-perpustakaan-harus-beradaptasi-dengan-era-digital/
https://www.unair.ac.id/category/berita/page/95/,16/06/2022,Adaptasi Perpustakaan di Era Disrupsi Digital,https://www.unair.ac.id/adaptasi-perpustakaan-di-era-disrupsi-digital/
https://www.unair.ac.id/category/berita/page/95/,16/06/2022,UNAIR Eratkan Kerja Sama dengan AIC di Bidang Pemberdayaan Masyarakat Pesisir dan Pulau Terpencil,https://www.unair.ac.id/unair-eratkan-kerja-sama-dengan-aic-di-bidang-pemberdayaan-masyarakat-pesisir-dan-pulau-terpencil/
https://www.unair.ac.id/category/berita/page/96/,16/06/2022,Epidemiolog UNAIR: Tolak Ukur Menuju Endemi Indonesia Bisa Dilihat dari Rate of Transmission,https://www.unair.ac.id/epidemiolog-unair-indonesia-siap-endemi-bisa-diukur-dari-rate-of-transmission/
https://www.unair.ac.id/category/berita/page/96/,16/06/2022,Direktur Walhi Jatim: Pengelolaan Limbah Elektronik Indonesia Belum Maksimal,https://www.unair.ac.id/direktur-walhi-jatim-pengelolaan-limbah-elektronik-indonesia-belum-maksimal/
https://www.unair.ac.id/category/berita/page/96/,16/06/2022,"Rayakan HUT Ke-11, RSUA Launching Lima Layanan Unggulan",https://www.unair.ac.id/rayakan-hut-ke-11-rsua-launching-lima-layanan-unggulan-2/
https://www.unair.ac.id/category/berita/page/96/,16/06/2022,BEM UNAIR Dorong Adanya Solusi Pengelolaan Limbah Elektronik ,https://www.unair.ac.id/bem-unair-dorong-adanya-solusi-pengelolaan-limbah-elektronik/
https://www.unair.ac.id/category/berita/page/96/,16/06/2022,Mansfield Foundation Gandeng UNAIR Bahas Sikap Indonesia Undang Putin dan Zelensky di KTT G20,https://www.unair.ac.id/mansfield-foundation-gandeng-unair-bahas-sikap-indonesia-undang-putin-dan-zelensky-di-ktt-g20/
https://www.unair.ac.id/category/berita/page/96/,16/06/2022,Pakar Psikologi UNAIR Paparkan Alasan di Balik Aksi Hadang Truk Demi Konten,https://www.unair.ac.id/pakar-psikologi-unair-paparkan-alasan-di-balik-aksi-hadang-truk-demi-konten/
https://www.unair.ac.id/category/berita/page/96/,16/06/2022,Penegakan Diagnosis Tumor Paru dengan Core Needle Biopsy,https://www.unair.ac.id/penegakan-diagnosis-tumor-paru-dengan-core-needle-biopsy/
https://www.unair.ac.id/category/berita/page/96/,15/06/2022,Divisi Litbang Perpustakaan UNAIR Kenalkan CAS SciFindern,https://www.unair.ac.id/divisi-litbang-perpustakaan-unair-kenalkan-cas-scifindern/
https://www.unair.ac.id/category/berita/page/96/,15/06/2022,Mahasiswa FEB UNAIR Borong 7 Juara pada Temilreg FoSSEI JATIM 2022,https://www.unair.ac.id/mahasiswa-feb-unair-borong-7-juara-pada-temilreg-fossei-jatim-2022/
https://www.unair.ac.id/category/berita/page/96/,15/06/2022,Rektor UNAIR Sampaikan Peran Presidensi G20 Indonesia dalam Dukung Dua Poin SDGs,https://www.unair.ac.id/rektor-unair-sampaikan-peran-presidensi-g20-indonesia-dalam-dukung-dua-poin-sdgs/
https://www.unair.ac.id/category/berita/page/96/,15/06/2022,Menakar Peluang Usaha Cenderamata Bernuansa Sejarah,https://www.unair.ac.id/menakar-peluang-usaha-cenderamata-bernuansa-sejarah/
https://www.unair.ac.id/category/berita/page/96/,14/06/2022,"Rayakan HUT Ke-11, RSUA Launching Lima Layanan Unggulan",https://www.unair.ac.id/rayakan-hut-ke-11-rsua-launching-lima-layanan-unggulan/
https://www.unair.ac.id/category/berita/page/97/,14/06/2022,"Bahas Constitutional Internet Blocking, Mahasiswa FH Jadi Pembicara di Konferensi Nasional hingga Terbitkan Jurnal",https://www.unair.ac.id/bahas-constitutional-internet-blocking-mahasiswa-fh-jadi-pembicara-di-konferensi-nasional-hingga-terbitkan-jurnal/
https://www.unair.ac.id/category/berita/page/97/,14/06/2022,Kuliah Tamu FISIP UNAIR Bersama Prof. Martin van Bruinessen Eksplor Dinamika Islam di Indonesia,https://www.unair.ac.id/kuliah-tamu-fisip-unair-bersama-prof-martin-van-bruinessen-eksplor-dinamika-islam-di-indonesia/
https://www.unair.ac.id/category/berita/page/97/,14/06/2022,Tips Sukses Ikuti Pilmapres Ala Juara 1 Mawapres UNAIR 2022,https://www.unair.ac.id/tips-sukses-ikuti-pilmapres-ala-juara-1-mawapres-unair-2022/
https://www.unair.ac.id/category/berita/page/97/,14/06/2022,"Gait BEM FIB UNAIR, Ruangguru Sosialisasikan Program READY",https://www.unair.ac.id/gait-bem-fib-unair-ruangguru-sosialisasikan-program-ready/
https://www.unair.ac.id/category/berita/page/97/,14/06/2022,"Kolaborasi Bersama Ruangguru, BEM FIB UNAIR Gelar Webinar Persiapan Karier",https://www.unair.ac.id/kolaborasi-bersama-ruangguru-bem-fib-unair-gelar-webinar-persiapan-karier/
https://www.unair.ac.id/category/berita/page/97/,14/06/2022,"Gagas Aplikasi Pengelola Sampah Berbasis Syariah, Mahasiswa UNAIR Raih Juara 1 Temilreg FoSSEI Jatim 2022",https://www.unair.ac.id/gagas-aplikasi-pengelola-sampah-berbasis-syariah-mahasiswa-unair-raih-juara-1-temilreg-fossei-jatim-2022/
https://www.unair.ac.id/category/berita/page/97/,14/06/2022,Cerita Putri Nabilah Terpilih sebagai Juara 3 Mawapres UNAIR 2022,https://www.unair.ac.id/cerita-putri-nabilah-terpilih-sebagai-juara-3-mawapres-unair-2022/
https://www.unair.ac.id/category/berita/page/97/,13/06/2022,"Justin Bieber Derita Ramsay Hunt Syndrome, Pakar UNAIR Beri Komentar",https://www.unair.ac.id/justin-bieber-derita-ramsay-hunt-syndrome-pakar-unair-beri-komentar/
https://www.unair.ac.id/category/berita/page/97/,13/06/2022,"Raih Juara 1 Mawapres, Genada Siap Wakili UNAIR di Ajang Pilmapres Nasional",https://www.unair.ac.id/raih-juara-1-mawapres-genada-siap-wakili-unair-di-ajang-pilmapres-nasional/
https://www.unair.ac.id/category/berita/page/97/,13/06/2022,Semarak Dekan Cup FV UNAIR Setelah Dua Tahun Vakum,https://www.unair.ac.id/semarak-dekan-cup-fv-unair-setelah-dua-tahun-vakum/
https://www.unair.ac.id/category/berita/page/97/,13/06/2022,BPSDM Jatim Tandatangani Kerja Sama dengan SDGs Center UNAIR,https://www.unair.ac.id/bpsdm-jatim-tandatangani-kerja-sama-dengan-sdgs-center-unair/
https://www.unair.ac.id/category/berita/page/97/,13/06/2022,"Angkat Gagasan Fun Rehabilitation bagi Penyintas HIV/AIDS, Lusiana Jadi Mawapres 2  Kategori Diploma",https://www.unair.ac.id/angkat-gagasan-fun-rehabilitation-bagi-penyintas-hiv-aids-lusiana-jadi-mawapres-2-kategori-diploma/
